9,1,47,2,13,"gen_fields@142-154@src/wepy/reporter/receptor/dashboard.py","src/wepy/reporter/receptor/dashboard.py","gen_fields","gen_fields( self , ** kwargs )",142,154
8,1,36,9,8,"__init__@35-42@src/wepy/reporter/revo/dashboard.py","src/wepy/reporter/revo/dashboard.py","__init__","__init__( self , resampler = None , dist_exponent = None , merge_dist = None , lpmin = None , char_dist = None , seed = None , decision = None , ** kwargs )",35,42
20,5,181,2,28,"update_values@94-121@src/wepy/reporter/revo/dashboard.py","src/wepy/reporter/revo/dashboard.py","update_values","update_values( self , ** kwargs )",94,121
16,1,90,2,20,"gen_fields@123-142@src/wepy/reporter/revo/dashboard.py","src/wepy/reporter/revo/dashboard.py","gen_fields","gen_fields( self , ** kwargs )",123,142
3,1,14,4,3,"__init__@23-25@src/wepy/reporter/openmm.py","src/wepy/reporter/openmm.py","__init__","__init__( self , runner = None , step_time = None , ** kwargs",23,25
6,1,48,2,15,"update_values@63-77@src/wepy/reporter/openmm.py","src/wepy/reporter/openmm.py","update_values","update_values( self , ** kwargs )",63,77
16,1,100,2,32,"gen_fields@80-111@src/wepy/reporter/openmm.py","src/wepy/reporter/openmm.py","gen_fields","gen_fields( self , ** kwargs )",80,111
10,1,40,10,10,"__init__@38-47@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","__init__","__init__( self , resampler = None , boundary_conditions = None , row_spacing = None , step_spacing = None , default_node_radius = None , progress_key = None , max_progress_value = None , colormap_name = 'plasma' , ** kwargs )",38,47
2,1,10,1,3,"parent_table@152-154@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","parent_table","parent_table( self )",152,154
8,1,58,3,29,"_make_resampling_record@156-184@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","_make_resampling_record","_make_resampling_record( self , record_d , cycle_idx )",156,184
8,1,58,3,27,"_make_warping_record@186-212@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","_make_warping_record","_make_warping_record( self , record_d , cycle_idx )",186,212
2,1,15,6,2,"_make_record@216-217@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","_make_record","_make_record( record_d , cycle_idx , record_field_names , field_names , field_shapes , rec_namedtuple )",216,217
6,1,28,7,6,"report@293-298@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","report","report( self , cycle_idx = None , resampled_walkers = None , warp_data = None , progress_data = None , resampling_data = None , ** kwargs )",293,298
5,1,20,5,5,"__init__@97-101@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","__init__","__init__( self , resampler_dash = None , runner_dash = None , bc_dash = None , ** kwargs )",97,101
5,1,42,2,8,"init@146-153@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","init","init( self , ** kwargs )",146,153
8,2,55,2,11,"calc_walker_summary@155-165@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","calc_walker_summary","calc_walker_summary( self , ** kwargs )",155,165
10,4,85,2,16,"update_values@167-182@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","update_values","update_values( self , ** kwargs )",167,182
31,4,257,2,56,"update_performance_values@184-239@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","update_performance_values","update_performance_values( self , ** kwargs )",184,239
3,1,30,2,5,"write_dashboard@243-247@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","write_dashboard","write_dashboard( self , report_str )",243,247
17,1,102,2,23,"gen_sim_section@249-271@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_sim_section","gen_sim_section( self , ** kwargs )",249,271
35,1,193,2,50,"gen_performance_section@273-322@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_performance_section","gen_performance_section( self , ** kwargs )",273,322
24,4,142,2,40,"report@324-363@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","report","report( self , ** kwargs )",324,363
3,1,16,4,3,"__init__@374-376@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","__init__","__init__( self , resampler = None , name = None , ** kwargs )",374,376
2,1,9,2,2,"update_values@387-388@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","update_values","update_values( self , ** kwargs )",387,388
5,1,19,2,7,"gen_fields@390-396@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_fields","gen_fields( self , ** kwargs )",390,396
6,1,33,2,9,"gen_resampler_section@399-407@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_resampler_section","gen_resampler_section( self , ** kwargs )",399,407
3,1,16,4,3,"__init__@416-418@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","__init__","__init__( self , runner = None , name = None , ** kwargs )",416,418
2,1,9,2,2,"update_values@429-430@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","update_values","update_values( self , ** kwargs )",429,430
5,1,19,2,7,"gen_fields@432-438@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_fields","gen_fields( self , ** kwargs )",432,438
6,1,33,2,10,"gen_runner_section@441-450@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_runner_section","gen_runner_section( self , ** kwargs )",441,450
4,1,20,5,4,"__init__@482-485@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","__init__","__init__( self , bc = None , discontinuities = None , name = None , ** kwargs )",482,485
15,5,114,2,33,"update_values@510-542@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","update_values","update_values( self , ** kwargs )",510,542
13,1,74,2,17,"gen_fields@545-561@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_fields","gen_fields( self , ** kwargs )",545,561
6,1,33,2,9,"gen_bc_section@563-571@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","gen_bc_section","gen_bc_section( self , ** kwargs )",563,571
5,1,22,6,5,"__init__@52-56@src/wepy/reporter/walker.py","src/wepy/reporter/walker.py","__init__","__init__( self , * , init_state = None , json_topology = None , main_rep_idxs = None , ** kwargs )",52,56
9,1,79,2,22,"init@96-117@src/wepy/reporter/walker.py","src/wepy/reporter/walker.py","init","init( self , ** kwargs )",96,117
2,1,16,4,2,"report@119-120@src/wepy/reporter/walker.py","src/wepy/reporter/walker.py","report","report( self , cycle_idx = None , new_walkers = None , ** kwargs )",119,120
2,1,10,2,13,"__init__@24-36@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","__init__","__init__( self , ** kwargs )",24,36
4,1,30,2,42,"init@38-79@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","init","init( self , ** kwargs )",38,79
4,1,30,2,63,"report@81-143@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","report","report( self , ** kwargs )",81,143
4,1,30,2,33,"cleanup@145-177@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","cleanup","cleanup( self , ** kwargs )",145,177
3,1,24,6,3,"__init__@251-253@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","__init__","__init__( self , file_paths = None , modes = None , file_path = None , mode = None , ** kwargs )",251,253
5,2,21,2,16,"_validate_mode@379-394@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","_validate_mode","_validate_mode( self , mode )",379,394
4,2,28,1,6,"mode@397-402@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","mode","mode( self )",397,402
4,2,28,1,6,"file_path@405-410@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","file_path","file_path( self )",405,410
2,1,10,1,3,"file_paths@413-415@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","file_paths","file_paths( self )",413,415
3,2,26,2,10,"file_paths@418-427@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","file_paths","file_paths( self , file_paths )",418,427
2,1,18,3,12,"set_path@429-440@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","set_path","set_path( self , file_idx , path )",429,440
2,1,10,1,3,"modes@443-445@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","modes","modes( self )",443,445
3,2,26,2,10,"modes@448-457@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","modes","modes( self , modes )",448,457
5,2,38,3,16,"set_mode@459-474@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","set_mode","set_mode( self , file_idx , mode )",459,474
3,1,20,3,14,"reparametrize@477-490@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","reparametrize","reparametrize( self , file_paths , modes )",477,490
8,4,73,2,50,"init@499-548@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","init","init( self , ** kwargs )",499,548
26,1,104,26,37,"__init__@39-75@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","__init__","__init__( self , save_fields = None , topology = None , units = None , sparse_fields = None , feature_shapes = None , feature_dtypes = None , n_dims = None , main_rep_idxs = None , all_atoms_rep_freq = None , alt_reps = None , resampler = None , boundary_conditions = None , resampling_fields = None , decision_enum_dict = None , resampler_fields = None , warping_fields = None , progress_fields = None , bc_fields = None , resampling_records = None , resampler_records = None , warping_records = None , bc_records = None , progress_records = None , swmr_mode = False , ** kwargs )",39,75
3,1,16,4,3,"init@345-347@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","init","init( self , continue_run = None , init_walkers = None , ** kwargs )",345,347
5,2,36,2,10,"cleanup@451-460@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","cleanup","cleanup( self , ** kwargs )",451,460
8,1,36,9,8,"report@463-470@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","report","report( self , new_walkers = None , cycle_idx = None , warp_data = None , bc_data = None , progress_data = None , resampling_data = None , resampler_data = None , ** kwargs )",463,470
3,2,32,3,15,"_report_warping@590-604@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_warping","_report_warping( self , cycle_idx , warping_data )",590,604
3,2,32,3,15,"_report_bc@606-620@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_bc","_report_bc( self , cycle_idx , bc_data )",606,620
3,2,32,3,15,"_report_resampler@622-636@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_resampler","_report_resampler( self , cycle_idx , resampler_data )",622,636
2,1,24,3,14,"_report_resampling@640-653@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_resampling","_report_resampling( self , cycle_idx , resampling_data )",640,653
2,1,26,3,14,"_report_progress@656-669@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_progress","_report_progress( self , cycle_idx , progress_data )",656,669
4,1,23,7,4,"__init__@116-119@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , system , topology , integrator , platform = None , platform_kwargs = None , enforce_box = False )",116,119
4,1,14,4,4,"pre_cycle@196-199@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","pre_cycle","pre_cycle( self , platform = None , platform_kwargs = None , ** kwargs",196,199
4,1,27,2,7,"post_cycle@214-220@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","post_cycle","post_cycle( self , ** kwargs )",214,220
3,1,8,4,3,"_resolve_platform@223-225@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","_resolve_platform","_resolve_platform( self , platform , platform_kwargs ,",223,225
7,1,24,7,7,"run_segment@258-264@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_segment","run_segment( self , walker , segment_length , getState_kwargs = None , platform = None , platform_kwargs = None , ** kwargs )",258,264
4,1,33,5,47,"generate_state@445-491@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","generate_state","generate_state( self , simulation , segment_length , starting_walker , getState_kwargs )",445,491
11,3,84,3,38,"__init__@513-550@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , sim_state , ** kwargs )",513,550
2,1,10,1,3,"sim_state@553-555@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","sim_state","sim_state( self )",553,555
36,16,210,2,52,"__getitem__@557-608@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__getitem__","__getitem__( self , key )",557,608
7,2,28,1,8,"positions@614-621@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","positions","positions( self )",614,621
2,1,12,1,3,"positions_unit@624-626@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","positions_unit","positions_unit( self )",624,626
2,1,17,1,7,"positions_values@628-634@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","positions_values","positions_values( self )",628,634
7,2,28,1,8,"velocities@638-645@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","velocities","velocities( self )",638,645
2,1,12,1,3,"velocities_unit@648-650@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","velocities_unit","velocities_unit( self )",648,650
6,2,31,1,12,"velocities_values@652-663@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","velocities_values","velocities_values( self )",652,663
7,2,28,1,8,"forces@667-674@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","forces","forces( self )",667,674
2,1,12,1,3,"forces_unit@677-679@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","forces_unit","forces_unit( self )",677,679
6,2,31,1,12,"forces_values@681-692@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","forces_values","forces_values( self )",681,692
7,2,28,1,8,"box_vectors@696-703@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_vectors","box_vectors( self )",696,703
2,1,12,1,3,"box_vectors_unit@706-708@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_vectors_unit","box_vectors_unit( self )",706,708
6,2,31,1,12,"box_vectors_values@710-721@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_vectors_values","box_vectors_values( self )",710,721
7,2,25,1,8,"kinetic_energy@728-735@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","kinetic_energy","kinetic_energy( self )",728,735
2,1,12,1,3,"kinetic_energy_unit@738-740@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","kinetic_energy_unit","kinetic_energy_unit( self )",738,740
6,2,38,1,12,"kinetic_energy_value@742-753@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","kinetic_energy_value","kinetic_energy_value( self )",742,753
7,2,25,1,8,"potential_energy@757-764@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","potential_energy","potential_energy( self )",757,764
2,1,12,1,3,"potential_energy_unit@767-769@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","potential_energy_unit","potential_energy_unit( self )",767,769
6,2,38,1,12,"potential_energy_value@771-782@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","potential_energy_value","potential_energy_value( self )",771,782
7,2,25,1,8,"time@786-793@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","time","time( self )",786,793
2,1,12,1,3,"time_unit@796-798@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","time_unit","time_unit( self )",796,798
6,2,38,1,12,"time_value@800-811@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","time_value","time_value( self )",800,811
7,2,25,1,8,"box_volume@815-822@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_volume","box_volume( self )",815,822
2,1,12,1,3,"box_volume_unit@825-827@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_volume_unit","box_volume_unit( self )",825,827
6,2,38,1,12,"box_volume_value@829-840@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_volume_value","box_volume_value( self )",829,840
7,2,25,1,13,"parameters@847-859@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters","parameters( self )",847,859
3,2,27,1,8,"parameters_unit@862-869@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters_unit","parameters_unit( self )",862,869
9,4,53,1,22,"parameters_values@871-892@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters_values","parameters_values( self )",871,892
7,2,25,1,13,"parameter_derivatives@896-908@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives","parameter_derivatives( self )",896,908
3,2,27,1,9,"parameter_derivatives_unit@911-919@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives_unit","parameter_derivatives_unit( self )",911,919
9,4,53,1,23,"parameter_derivatives_values@921-943@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives_values","parameter_derivatives_values( self )",921,943
12,4,84,3,35,"_dict_attr_to_compound_key_dict@947-981@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","_dict_attr_to_compound_key_dict","_dict_attr_to_compound_key_dict( self , root_key , attr_dict )",947,981
12,6,109,3,42,"_get_nested_attr_from_compound_key@983-1024@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","_get_nested_attr_from_compound_key","_get_nested_attr_from_compound_key( self , compound_key , compound_feat_dict )",983,1024
6,2,31,1,10,"parameters_features@1026-1035@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters_features","parameters_features( self )",1026,1035
7,2,31,1,11,"parameter_derivatives_features@1037-1047@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives_features","parameter_derivatives_features( self )",1037,1047
17,3,114,1,22,"omm_state_dict@1049-1070@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","omm_state_dict","omm_state_dict( self )",1049,1070
7,3,51,1,9,"dict@1072-1080@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","dict","dict( self )",1072,1080
7,1,56,2,21,"to_mdtraj@1082-1102@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","to_mdtraj","to_mdtraj( self , topology )",1082,1102
2,1,13,4,2,"gen_sim_state@1104-1105@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","gen_sim_state","gen_sim_state( positions , system , integrator , getState_kwargs = None )",1104,1105
2,1,13,4,2,"gen_walker_state@1148-1149@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","gen_walker_state","gen_walker_state( positions , system , integrator , getState_kwargs = None )",1148,1149
4,1,37,3,7,"__init__@1184-1190@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , state , weight )",1184,1190
8,2,48,3,10,"__init__@1210-1219@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , * args , ** kwargs )",1210,1219
3,1,29,2,9,"run_task@1221-1229@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1221,1229
4,1,37,2,12,"run_task@1247-1258@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1247,1258
4,1,32,2,8,"run_task@1267-1274@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1267,1274
4,1,37,2,9,"run_task@1281-1289@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1281,1289
2,1,10,2,15,"pre_cycle@25-39@src/wepy/runners/runner.py","src/wepy/runners/runner.py","pre_cycle","pre_cycle( self , ** kwargs )",25,39
2,1,10,2,15,"post_cycle@41-55@src/wepy/runners/runner.py","src/wepy/runners/runner.py","post_cycle","post_cycle( self , ** kwargs )",41,55
2,1,15,4,18,"run_segment@57-74@src/wepy/runners/runner.py","src/wepy/runners/runner.py","run_segment","run_segment( self , walker , segment_length , ** kwargs )",57,74
2,1,14,4,3,"run_segment@82-84@src/wepy/runners/runner.py","src/wepy/runners/runner.py","run_segment","run_segment( self , walker , segment_length , ** kwargs )",82,84
2,1,17,2,14,"__init__@42-55@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","__init__","__init__( self , probability = 0 . 25 )",42,55
2,1,10,1,3,"probability@59-61@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","probability","probability( self )",59,61
12,4,90,2,40,"_walk@64-103@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","_walk","_walk( self , positions )",64,103
2,1,12,4,2,"run_segment@105-106@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","run_segment","run_segment( self , walker , segment_length , ** kwargs )",105,106
2,1,9,1,2,"default_decision@90-91@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","default_decision","default_decision( cls )",90,91
2,1,10,1,3,"field_names@94-96@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","field_names","field_names( cls )",94,96
2,1,10,1,3,"field_shapes@99-101@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","field_shapes","field_shapes( cls )",99,101
2,1,10,1,3,"field_dtypes@104-106@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","field_dtypes","field_dtypes( cls )",104,106
4,1,30,1,13,"fields@109-121@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","fields","fields( cls )",109,121
2,1,10,1,3,"record_field_names@124-126@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","record_field_names","record_field_names( cls )",124,126
7,3,38,1,9,"enum_dict_by_name@129-137@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_dict_by_name","enum_dict_by_name( cls )",129,137
7,3,36,1,10,"enum_dict_by_value@140-149@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_dict_by_value","enum_dict_by_value( cls )",140,149
3,1,20,2,14,"enum_by_value@152-165@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_by_value","enum_by_value( cls , enum_value )",152,165
3,1,20,2,15,"enum_by_name@168-182@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_by_name","enum_by_name( cls , enum_name )",168,182
9,2,65,3,24,"record@186-209@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","record","record( cls , enum_value , ** fields )",186,209
2,1,12,3,36,"action@212-247@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","action","action( cls , walkers , decisions )",212,247
8,5,62,2,34,"parents@250-283@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","parents","parents( cls , step )",250,283
10,5,89,3,22,"action@309-330@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","action","action( cls , walkers , decisions )",309,330
4,1,27,3,5,"record@80-84@src/wepy/resampling/decisions/clone_merge.py","src/wepy/resampling/decisions/clone_merge.py","record","record( cls , enum_value , target_idxs )",80,84
38,17,330,3,96,"action@87-182@src/wepy/resampling/decisions/clone_merge.py","src/wepy/resampling/decisions/clone_merge.py","action","action( cls , walkers , decisions )",87,182
2,1,7,1,3,"__init__@30-32@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","__init__","__init__( self )",30,32
2,1,10,2,22,"image@34-55@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image","image( self , state )",34,55
2,1,12,3,22,"image_distance@57-78@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image_distance","image_distance( self , image_a , image_b )",57,78
3,1,29,3,20,"distance@80-99@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","distance","distance( self , state_a , state_b )",80,99
2,1,24,2,3,"image@110-112@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image","image( self , state )",110,112
3,1,42,3,4,"image_distance@115-118@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image_distance","image_distance( self , image_a , image_b )",115,118
9,1,102,4,43,"__init__@48-90@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","__init__","__init__( self , ligand_idxs , binding_site_idxs , ref_state )",48,90
7,1,58,2,36,"_unaligned_image@92-127@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","_unaligned_image","_unaligned_image( self , state )",92,127
4,1,38,2,30,"image@129-158@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","image","image( self , state )",129,158
3,1,25,3,7,"image_distance@174-180@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","image_distance","image_distance( self , image_a , image_b )",174,180
5,1,57,3,12,"image_distance@192-203@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","image_distance","image_distance( self , image_a , image_b )",192,203
2,1,7,1,3,"__init__@21-23@src/wepy/resampling/distances/randomwalk.py","src/wepy/resampling/distances/randomwalk.py","__init__","__init__( self )",21,23
2,1,13,2,22,"image@26-47@src/wepy/resampling/distances/randomwalk.py","src/wepy/resampling/distances/randomwalk.py","image","image( self , state )",26,47
2,1,24,3,20,"image_distance@49-68@src/wepy/resampling/distances/randomwalk.py","src/wepy/resampling/distances/randomwalk.py","image_distance","image_distance( self , image_a , image_b )",49,68
19,4,80,2,78,"calc_squashable_walkers_single_method@23-100@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","calc_squashable_walkers_single_method","calc_squashable_walkers_single_method( walker_weights , max_weight )",23,100
9,3,67,3,49,"decide_merge_groups_single_method@104-152@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","decide_merge_groups_single_method","decide_merge_groups_single_method( walker_weights , balance , max_weight )",104,152
9,3,47,3,39,"calc_max_num_clones@155-193@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","calc_max_num_clones","calc_max_num_clones( walker_weight , min_weight , max_num_walkers )",155,193
