10,1,40,10,10,"__init__@38-47@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","__init__","__init__( self , resampler = None , boundary_condition = None , row_spacing = None , step_spacing = None , default_node_radius = None , progress_key = None , max_progress_value = None , colormap_name = 'plasma' , ** kwargs )",38,47
2,1,10,1,3,"parent_table@152-154@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","parent_table","parent_table( self )",152,154
8,1,58,3,29,"_make_resampling_record@156-184@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","_make_resampling_record","_make_resampling_record( self , record_d , cycle_idx )",156,184
8,1,58,3,27,"_make_warping_record@186-212@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","_make_warping_record","_make_warping_record( self , record_d , cycle_idx )",186,212
2,1,15,6,2,"_make_record@216-217@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","_make_record","_make_record( record_d , cycle_idx , record_field_names , field_names , field_shapes , rec_namedtuple )",216,217
6,1,28,7,6,"report@293-298@src/wepy/reporter/restree.py","src/wepy/reporter/restree.py","report","report( self , cycle_idx = None , resampled_walkers = None , warp_data = None , progress_data = None , resampling_data = None , ** kwargs )",293,298
4,1,14,4,4,"__init__@74-77@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","__init__","__init__( self , step_time = None , bc_cutoff_distance = None , ** kwargs",74,77
12,1,52,13,12,"report@159-170@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","report","report( self , cycle_idx = None , n_segment_steps = None , new_walkers = None , warp_data = None , progress_data = None , resampling_data = None , resampler_data = None , worker_segment_times = None , cycle_runner_time = None , cycle_bc_time = None , cycle_resampling_time = None , ** kwargs )",159,170
8,2,60,4,35,"_update_weighted_ensemble_values@232-266@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_update_weighted_ensemble_values","_update_weighted_ensemble_values( self , cycle_idx , n_steps , walkers )",232,266
16,3,145,3,44,"_update_warp_values@269-312@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_update_warp_values","_update_warp_values( self , cycle_idx , warp_data )",269,312
2,1,21,3,15,"_update_progress_values@315-329@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_update_progress_values","_update_progress_values( self , cycle_idx , progress_data )",315,329
2,1,17,7,2,"_update_performance_values@332-333@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_update_performance_values","_update_performance_values( self , cycle_idx , n_steps , worker_segment_times , cycle_runner_time , cycle_bc_time , cycle_resampling_time )",332,333
3,1,11,4,3,"_update_resampler_values@406-408@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_update_resampler_values","_update_resampler_values( self , cycle_idx , resampling_data , resampler_data )",406,408
12,1,70,1,13,"_weighted_ensemble_string@411-423@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_weighted_ensemble_string","_weighted_ensemble_string( self )",411,423
2,1,6,1,2,"_resampler_string@425-426@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_resampler_string","_resampler_string( self )",425,426
14,1,91,1,15,"_boundary_conditions_string@429-443@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_boundary_conditions_string","_boundary_conditions_string( self )",429,443
23,1,147,1,31,"_performance_string@445-475@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","_performance_string","_performance_string( self )",445,475
12,1,60,1,16,"dashboard_string@477-492@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","dashboard_string","dashboard_string( self )",477,492
3,1,32,1,5,"write_dashboard@495-499@src/wepy/reporter/dashboard.py","src/wepy/reporter/dashboard.py","write_dashboard","write_dashboard( self )",495,499
5,1,22,6,5,"__init__@52-56@src/wepy/reporter/walker.py","src/wepy/reporter/walker.py","__init__","__init__( self , * , init_state = None , json_topology = None , main_rep_idxs = None , ** kwargs )",52,56
9,1,79,2,22,"init@93-114@src/wepy/reporter/walker.py","src/wepy/reporter/walker.py","init","init( self , ** kwargs )",93,114
2,1,16,4,2,"report@116-117@src/wepy/reporter/walker.py","src/wepy/reporter/walker.py","report","report( self , cycle_idx = None , new_walkers = None , ** kwargs )",116,117
2,1,10,2,13,"__init__@24-36@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","__init__","__init__( self , ** kwargs )",24,36
4,1,30,2,42,"init@38-79@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","init","init( self , ** kwargs )",38,79
4,1,30,2,63,"report@81-143@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","report","report( self , ** kwargs )",81,143
4,1,30,2,33,"cleanup@145-177@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","cleanup","cleanup( self , ** kwargs )",145,177
3,1,24,6,3,"__init__@251-253@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","__init__","__init__( self , file_paths = None , modes = None , file_path = None , mode = None , ** kwargs )",251,253
5,2,21,2,16,"_validate_mode@379-394@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","_validate_mode","_validate_mode( self , mode )",379,394
4,2,28,1,6,"mode@397-402@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","mode","mode( self )",397,402
4,2,28,1,6,"file_path@405-410@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","file_path","file_path( self )",405,410
2,1,10,1,3,"file_paths@413-415@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","file_paths","file_paths( self )",413,415
3,2,26,2,10,"file_paths@418-427@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","file_paths","file_paths( self , file_paths )",418,427
2,1,18,3,12,"set_path@429-440@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","set_path","set_path( self , file_idx , path )",429,440
2,1,10,1,3,"modes@443-445@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","modes","modes( self )",443,445
3,2,26,2,10,"modes@448-457@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","modes","modes( self , modes )",448,457
5,2,38,3,16,"set_mode@459-474@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","set_mode","set_mode( self , file_idx , mode )",459,474
3,1,20,3,14,"reparametrize@477-490@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","reparametrize","reparametrize( self , file_paths , modes )",477,490
8,4,73,2,50,"init@499-548@src/wepy/reporter/reporter.py","src/wepy/reporter/reporter.py","init","init( self , ** kwargs )",499,548
26,1,104,26,37,"__init__@39-75@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","__init__","__init__( self , save_fields = None , topology = None , units = None , sparse_fields = None , feature_shapes = None , feature_dtypes = None , n_dims = None , main_rep_idxs = None , all_atoms_rep_freq = None , alt_reps = None , resampler = None , boundary_conditions = None , resampling_fields = None , decision_enum_dict = None , resampler_fields = None , warping_fields = None , progress_fields = None , bc_fields = None , resampling_records = None , resampler_records = None , warping_records = None , bc_records = None , progress_records = None , swmr_mode = False , ** kwargs )",39,75
3,1,16,4,3,"init@343-345@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","init","init( self , continue_run = None , init_walkers = None , ** kwargs )",343,345
5,2,36,2,10,"cleanup@449-458@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","cleanup","cleanup( self , ** kwargs )",449,458
8,1,36,9,8,"report@461-468@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","report","report( self , new_walkers = None , cycle_idx = None , warp_data = None , bc_data = None , progress_data = None , resampling_data = None , resampler_data = None , ** kwargs )",461,468
3,2,32,3,15,"_report_warping@588-602@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_warping","_report_warping( self , cycle_idx , warping_data )",588,602
3,2,32,3,15,"_report_bc@604-618@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_bc","_report_bc( self , cycle_idx , bc_data )",604,618
3,2,32,3,15,"_report_resampler@620-634@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_resampler","_report_resampler( self , cycle_idx , resampler_data )",620,634
2,1,24,3,14,"_report_resampling@638-651@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_resampling","_report_resampling( self , cycle_idx , resampling_data )",638,651
2,1,26,3,14,"_report_progress@654-667@src/wepy/reporter/hdf5.py","src/wepy/reporter/hdf5.py","_report_progress","_report_progress( self , cycle_idx , progress_data )",654,667
5,1,36,5,32,"__init__@107-138@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , system , topology , integrator , platform = None )",107,138
2,1,16,1,10,"_openmm_swig_objects@141-150@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","_openmm_swig_objects","_openmm_swig_objects( self )",141,150
2,1,17,5,2,"run_segment@152-153@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_segment","run_segment( self , walker , segment_length , getState_kwargs = None , platform_kwargs = None )",152,153
4,1,33,5,48,"generate_state@263-310@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","generate_state","generate_state( self , simulation , segment_length , starting_walker , getState_kwargs )",263,310
11,3,84,3,38,"__init__@332-369@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , sim_state , ** kwargs )",332,369
2,1,10,1,3,"sim_state@372-374@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","sim_state","sim_state( self )",372,374
36,16,210,2,52,"__getitem__@376-427@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__getitem__","__getitem__( self , key )",376,427
7,2,28,1,8,"positions@433-440@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","positions","positions( self )",433,440
2,1,12,1,3,"positions_unit@443-445@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","positions_unit","positions_unit( self )",443,445
2,1,17,1,7,"positions_values@447-453@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","positions_values","positions_values( self )",447,453
7,2,28,1,8,"velocities@457-464@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","velocities","velocities( self )",457,464
2,1,12,1,3,"velocities_unit@467-469@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","velocities_unit","velocities_unit( self )",467,469
6,2,31,1,12,"velocities_values@471-482@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","velocities_values","velocities_values( self )",471,482
7,2,28,1,8,"forces@486-493@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","forces","forces( self )",486,493
2,1,12,1,3,"forces_unit@496-498@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","forces_unit","forces_unit( self )",496,498
6,2,31,1,12,"forces_values@500-511@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","forces_values","forces_values( self )",500,511
7,2,28,1,8,"box_vectors@515-522@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_vectors","box_vectors( self )",515,522
2,1,12,1,3,"box_vectors_unit@525-527@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_vectors_unit","box_vectors_unit( self )",525,527
6,2,31,1,12,"box_vectors_values@529-540@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_vectors_values","box_vectors_values( self )",529,540
7,2,25,1,8,"kinetic_energy@547-554@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","kinetic_energy","kinetic_energy( self )",547,554
2,1,12,1,3,"kinetic_energy_unit@557-559@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","kinetic_energy_unit","kinetic_energy_unit( self )",557,559
6,2,38,1,12,"kinetic_energy_value@561-572@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","kinetic_energy_value","kinetic_energy_value( self )",561,572
7,2,25,1,8,"potential_energy@576-583@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","potential_energy","potential_energy( self )",576,583
2,1,12,1,3,"potential_energy_unit@586-588@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","potential_energy_unit","potential_energy_unit( self )",586,588
6,2,38,1,12,"potential_energy_value@590-601@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","potential_energy_value","potential_energy_value( self )",590,601
7,2,25,1,8,"time@605-612@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","time","time( self )",605,612
2,1,12,1,3,"time_unit@615-617@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","time_unit","time_unit( self )",615,617
6,2,38,1,12,"time_value@619-630@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","time_value","time_value( self )",619,630
7,2,25,1,8,"box_volume@634-641@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_volume","box_volume( self )",634,641
2,1,12,1,3,"box_volume_unit@644-646@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_volume_unit","box_volume_unit( self )",644,646
6,2,38,1,12,"box_volume_value@648-659@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","box_volume_value","box_volume_value( self )",648,659
7,2,25,1,13,"parameters@666-678@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters","parameters( self )",666,678
3,2,27,1,8,"parameters_unit@681-688@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters_unit","parameters_unit( self )",681,688
9,4,53,1,22,"parameters_values@690-711@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters_values","parameters_values( self )",690,711
7,2,25,1,13,"parameter_derivatives@715-727@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives","parameter_derivatives( self )",715,727
3,2,27,1,9,"parameter_derivatives_unit@730-738@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives_unit","parameter_derivatives_unit( self )",730,738
9,4,53,1,23,"parameter_derivatives_values@740-762@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives_values","parameter_derivatives_values( self )",740,762
12,4,84,3,35,"_dict_attr_to_compound_key_dict@766-800@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","_dict_attr_to_compound_key_dict","_dict_attr_to_compound_key_dict( self , root_key , attr_dict )",766,800
12,6,109,3,42,"_get_nested_attr_from_compound_key@802-843@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","_get_nested_attr_from_compound_key","_get_nested_attr_from_compound_key( self , compound_key , compound_feat_dict )",802,843
6,2,31,1,10,"parameters_features@845-854@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameters_features","parameters_features( self )",845,854
7,2,31,1,11,"parameter_derivatives_features@856-866@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","parameter_derivatives_features","parameter_derivatives_features( self )",856,866
17,3,114,1,22,"omm_state_dict@868-889@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","omm_state_dict","omm_state_dict( self )",868,889
7,3,51,1,9,"dict@891-899@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","dict","dict( self )",891,899
7,1,56,2,21,"to_mdtraj@901-921@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","to_mdtraj","to_mdtraj( self , topology )",901,921
5,1,43,3,29,"gen_sim_state@923-951@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","gen_sim_state","gen_sim_state( positions , system , integrator )",923,951
3,1,25,3,24,"gen_walker_state@953-976@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","gen_walker_state","gen_walker_state( positions , system , integrator )",953,976
4,1,37,3,7,"__init__@987-993@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , state , weight )",987,993
3,1,37,6,4,"__init__@1011-1014@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","__init__","__init__( self , worker_idx , task_queue , result_queue , num_threads = 1 , ** kwargs )",1011,1014
3,1,26,2,9,"run_task@1016-1024@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1016,1024
4,1,34,2,11,"run_task@1042-1052@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1042,1052
4,1,30,2,8,"run_task@1061-1068@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1061,1068
4,1,35,2,9,"run_task@1075-1083@src/wepy/runners/openmm.py","src/wepy/runners/openmm.py","run_task","run_task( self , task )",1075,1083
2,1,10,2,15,"pre_cycle@25-39@src/wepy/runners/runner.py","src/wepy/runners/runner.py","pre_cycle","pre_cycle( self , ** kwargs )",25,39
2,1,10,2,15,"post_cycle@41-55@src/wepy/runners/runner.py","src/wepy/runners/runner.py","post_cycle","post_cycle( self , ** kwargs )",41,55
2,1,15,4,18,"run_segment@57-74@src/wepy/runners/runner.py","src/wepy/runners/runner.py","run_segment","run_segment( self , walker , segment_length , ** kwargs )",57,74
2,1,11,3,3,"run_segment@82-84@src/wepy/runners/runner.py","src/wepy/runners/runner.py","run_segment","run_segment( self , walker , segment_length )",82,84
3,1,26,3,14,"__init__@25-38@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","__init__","__init__( self , dimension = 2 , probability = 0 . 25 )",25,38
2,1,10,1,3,"dimension@42-44@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","dimension","dimension( self )",42,44
2,1,10,1,3,"probability@48-50@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","probability","probability( self )",48,50
11,4,84,2,38,"_walk@53-90@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","_walk","_walk( self , positions )",53,90
8,2,62,3,15,"run_segment@92-106@src/wepy/runners/randomwalk.py","src/wepy/runners/randomwalk.py","run_segment","run_segment( self , walker , segment_length )",92,106
2,1,9,1,2,"default_decision@90-91@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","default_decision","default_decision( cls )",90,91
2,1,10,1,3,"field_names@94-96@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","field_names","field_names( cls )",94,96
2,1,10,1,3,"field_shapes@99-101@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","field_shapes","field_shapes( cls )",99,101
2,1,10,1,3,"field_dtypes@104-106@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","field_dtypes","field_dtypes( cls )",104,106
4,1,30,1,13,"fields@109-121@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","fields","fields( cls )",109,121
2,1,10,1,3,"record_field_names@124-126@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","record_field_names","record_field_names( cls )",124,126
7,3,38,1,9,"enum_dict_by_name@129-137@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_dict_by_name","enum_dict_by_name( cls )",129,137
7,3,36,1,10,"enum_dict_by_value@140-149@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_dict_by_value","enum_dict_by_value( cls )",140,149
3,1,20,2,14,"enum_by_value@152-165@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_by_value","enum_by_value( cls , enum_value )",152,165
3,1,20,2,15,"enum_by_name@168-182@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","enum_by_name","enum_by_name( cls , enum_name )",168,182
9,2,65,3,24,"record@186-209@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","record","record( cls , enum_value , ** fields )",186,209
2,1,12,3,36,"action@212-247@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","action","action( cls , walkers , decisions )",212,247
8,5,62,2,34,"parents@250-283@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","parents","parents( cls , step )",250,283
10,5,89,3,22,"action@311-332@src/wepy/resampling/decisions/decision.py","src/wepy/resampling/decisions/decision.py","action","action( cls , walkers , decisions )",311,332
4,1,27,3,5,"record@80-84@src/wepy/resampling/decisions/clone_merge.py","src/wepy/resampling/decisions/clone_merge.py","record","record( cls , enum_value , target_idxs )",80,84
38,17,330,3,96,"action@87-182@src/wepy/resampling/decisions/clone_merge.py","src/wepy/resampling/decisions/clone_merge.py","action","action( cls , walkers , decisions )",87,182
2,1,7,1,3,"__init__@30-32@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","__init__","__init__( self )",30,32
2,1,10,2,22,"image@34-55@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image","image( self , state )",34,55
2,1,12,3,22,"image_distance@57-78@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image_distance","image_distance( self , image_a , image_b )",57,78
3,1,29,3,20,"distance@80-99@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","distance","distance( self , state_a , state_b )",80,99
2,1,24,2,3,"image@110-112@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image","image( self , state )",110,112
3,1,42,3,4,"image_distance@115-118@src/wepy/resampling/distances/distance.py","src/wepy/resampling/distances/distance.py","image_distance","image_distance( self , image_a , image_b )",115,118
9,1,102,4,43,"__init__@48-90@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","__init__","__init__( self , ligand_idxs , binding_site_idxs , ref_state )",48,90
7,1,58,2,36,"_unaligned_image@92-127@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","_unaligned_image","_unaligned_image( self , state )",92,127
4,1,38,2,30,"image@129-158@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","image","image( self , state )",129,158
3,1,25,3,7,"image_distance@174-180@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","image_distance","image_distance( self , image_a , image_b )",174,180
5,1,57,3,12,"image_distance@192-203@src/wepy/resampling/distances/receptor.py","src/wepy/resampling/distances/receptor.py","image_distance","image_distance( self , image_a , image_b )",192,203
2,1,6,1,2,"__init__@26-27@src/wepy/resampling/distances/randomwalk.py","src/wepy/resampling/distances/randomwalk.py","__init__","__init__( self )",26,27
2,1,13,2,13,"image@30-42@src/wepy/resampling/distances/randomwalk.py","src/wepy/resampling/distances/randomwalk.py","image","image( self , state )",30,42
2,1,24,3,21,"image_distance@44-64@src/wepy/resampling/distances/randomwalk.py","src/wepy/resampling/distances/randomwalk.py","image_distance","image_distance( self , image_a , image_b )",44,64
19,4,80,2,78,"calc_squashable_walkers_single_method@23-100@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","calc_squashable_walkers_single_method","calc_squashable_walkers_single_method( walker_weights , max_weight )",23,100
9,3,67,3,49,"decide_merge_groups_single_method@104-152@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","decide_merge_groups_single_method","decide_merge_groups_single_method( walker_weights , balance , max_weight )",104,152
9,3,47,3,39,"calc_max_num_clones@155-193@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","calc_max_num_clones","calc_max_num_clones( walker_weight , min_weight , max_num_walkers )",155,193
6,1,31,8,6,"__init__@224-229@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","__init__","__init__( self , init_state , max_n_regions = None , max_region_sizes = None , distance = None , pmin = None , pmax = None , merge_method = 'single' )",224,229
2,1,10,1,3,"merge_method@290-292@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","merge_method","merge_method( self )",290,292
2,1,10,1,3,"distance@295-297@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","distance","distance( self )",295,297
2,1,10,1,3,"images@300-302@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","images","images( self )",300,302
2,1,10,1,3,"max_n_regions@305-307@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","max_n_regions","max_n_regions( self )",305,307
2,1,10,1,3,"n_levels@310-312@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","n_levels","n_levels( self )",310,312
2,1,10,1,3,"max_region_sizes@315-317@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","max_region_sizes","max_region_sizes( self )",315,317
2,1,10,1,3,"pmin@320-322@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","pmin","pmin( self )",320,322
2,1,10,1,3,"pmax@325-327@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","pmax","pmax( self )",325,327
2,1,10,1,3,"walker_assignments@330-332@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","walker_assignments","walker_assignments( self )",330,332
2,1,10,1,3,"walker_weights@335-337@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","walker_weights","walker_weights( self )",335,337
2,1,10,1,3,"regions@340-342@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","regions","regions( self )",340,342
11,1,67,3,31,"add_child@344-374@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","add_child","add_child( self , parent_id , image_idx )",344,374
4,1,30,2,16,"children@376-391@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","children","children( self , parent_id )",376,391
5,4,37,2,18,"level_nodes@393-410@src/wepy/resampling/resamplers/wexplore.py","src/wepy/resampling/resamplers/wexplore.py","level_nodes","level_nodes( self , level )",393,410
